0,988686
0,988980
0,989267
0,989547
0,989821
0,990088
0,990349
0,990605
0,990854
0,991098
0,991336
0,991568
0,991795
0,992016
0,992232
0,992443
0,992649
0,992850
0,993046
0,993237
0,993424
0,993606
0,993784
0,993957
0,994126
0,994291
0,994451
0,994608
0,994761
0,994909
0,995054
0,995196
0,995333
0,995468
0,995598
0,995726
0,995850
0,995970
0,996088
0,996203
0,996314
0,996423
0,996529
0,996631
0,996732
0,996829
0,996924
0,997016
0,997106
0,997193
0,997278
0,997361
0,997441
0,997519
0,997595
0,997669
0,997741
0,997811
0,997879
0,997945
0,998009
0,998071
0,998131
0,998190
0,998247
0,998303
0,998356
0,998409
0,998459
0,998509
0,998556
0,998603
0,998648
0,998692
0,998734
0,998775
0,998815
0,998854
0,998891
0,998928
0,998963
0,998997
0,999031
0,999063
0,999094
0,999124
0,999154
0,999182
0,999210
0,999236
0,999262
0,999287
0,999312
0,999335
0,999358
0,999380
0,999401
0,999422
0,999442
0,999461
0,999480
0,999498
0,999516
0,999533
0,999549
0,999565
0,999580
0,999595
0,999609
0,999623
0,999637
0,999650
0,999662
0,999674
0,999686
0,999698
0,999708
0,999719
0,999729
0,999739
0,999749
0,999758
0,999767
0,999775
0,999784
0,999792
0,999799
0,999807
0,999814
0,999821
0,999828
0,999834
0,999840
0,999846
0,999852
0,999858
0,999863
0,999869
0,999874
0,999878
0,999883
0,999888
0,999892
0,999896
0,999900
0,999904
0,999908
0,999911
0,999915
0,999918
0,999921
0,999924
0,999927
0,999930
0,999933
0,999936
0,999938
0,999941
0,999943
0,999945
0,999948
0,999950
0,999952
0,999954
0,999956
0,999957
0,999959
0,999961
0,999962
0,999964
0,999965
0,999967
0,999968
0,999970
0,999971
0,999972
0,999973
0,999974
0,999975
0,999976
0,999977
0,999978
0,999979
0,999980
0,999981
0,999982
0,999983
0,999983
0,999984
0,999985
0,999985
0,999986
0,999987
0,999987
0,999988
0,999988
0,999989
0,999989
0,999990
0,999990
0,999991
0,999991
0,999991
0,999992
0,999992
0,999993
0,999993
0,999993
0,999993
0,999994
0,999994
0,999994
0,999995
0,999995
0,999995
0,999995
0,999995
0,999996
0,999996
0,999996
0,999996
0,999996
0,999997
0,999997
0,999997
0,999997
0,999997
0,999997
0,999997
0,999998
0,999998
0,999998
0,999998
0,999998
0,999998
0,999998
0,999998
0,999998
0,999998
0,999998
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
0,999999
1,000000
1,000000
1,000000
1,000000
1,000000
1,000000
1,000000
1,000000
1,000000
1,000000
1,000000
